Match Id,Transcript,Toxicity,Toxicity Ranking
7295344719,"player_slot 2: slark you stupid&
player_slot 2: ?
player_slot 131: +
player_slot 131: he is
player_slot 1: ахахахаха
player_slot 132: yea
player_slot 130: you be happy with your ez lane
player_slot 2: im stupid
player_slot 132: gg?
player_slot 129: again
player_slot 2: proebali
player_slot 131: GG EASY
player_slot 131: EASY
player_slot 131: EASY ANTIMAG
player_slot 2: easy&
",Mild Toxicity,3
7295343715,"player_slot 130: пкм сломал?
player_slot 1: хахахаха
player_slot 1: го на вокераъ
player_slot 1: сын говна
player_slot 130: ХЗАЗЩВАЫЗАЗЩ
player_slot 1: го?
player_slot 130: завались
player_slot 0: кувее сламал
player_slot 4: gg
player_slot 130: gg
player_slot 128: gg
player_slot 130: ez
player_slot 130: mid
player_slot 0: изи мид
player_slot 1: 1v1
",Mild Toxicity,3
7295342610,"player_slot 128: ??
player_slot 128: )
player_slot 132: ХАХАХАХА
player_slot 3: урса на т2 сверху фармит
player_slot 128: )))
player_slot 128: рампагу дай
player_slot 128: спасибо за игру
player_slot 3: Ez solo
player_slot 128: молодцы
",No Toxicity,1
7295341717,"player_slot 129: ахахаххаха
player_slot 130: спс инвок! лучший
",No Toxicity,1
7295341106,"player_slot 129: ХАХАХАХАХ
",No Toxicity,1
7295340907,,Undetermined,0
7295340605,"player_slot 128:  ？
player_slot 3: ？
",No Toxicity,1
7295340112,"player_slot 130: jajjaja
player_slot 130: jajja
player_slot 2: LA PL ESTA FREEE
player_slot 2: FACIL SE ARMA
player_slot 1: y tu
player_slot 2: MANO
player_slot 130: dejen terminar
player_slot 2: si mano entra nomas
player_slot 2: no dire nada
player_slot 2: 0 toxicidad
player_slot 130: lagg
player_slot 2: bueno al menos tumbe la torre
player_slot 2: ahopra si puedo perder
player_slot 131: JAJA
player_slot 2: bueno
player_slot 2: GG
",No Toxicity,1
7295338115,"player_slot 128: репорт гулеэ
player_slot 128: чел взял все танго
player_slot 128: и варды
player_slot 128: пожалуйста куньте на него репорт
player_slot 129: сасать
player_slot 129: ne
player_slot 129: ne
player_slot 129: ne
player_slot 129: ne
player_slot 129: аъаъахзхх
player_slot 129: ne
player_slot 129: ne
player_slot 129: ne
player_slot 129: ne
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 129: 1000-7???
player_slot 4: сосать хуесосы
",Extreme Toxicity,5
7295337818,"player_slot 3: XD
player_slot 4: изи
player_slot 3: gg
",No Toxicity,1
7295337408,"player_slot 128: tranki hijos
player_slot 128: puro bonus
player_slot 1: se kgaron yo estaba emo con mi equipo por intentarme matarme acabare esta
player_slot 128: pero si nadie juega de mi ekipo solo pà
player_slot 1: pudieron ahber ganado 
player_slot 128: solo no creo
player_slot 1: regalo divine  xd
player_slot 128: mi ogro mas rata
player_slot 0: EZ
player_slot 1: easy
player_slot 128: ratitas
",Low Toxicity,2
7295337205,"player_slot 128: Мы дебустеры сливаем рейт! Берите пуш героев, покупайте метеор хамеры.Тайд зайдёт за вышку в миде и будет стопить крипов 5 минут,и вы спушите нас. НЕ УБИВАЙТЕ ЕГО!We deboosters merge mmr! Take push heroes, buy meteor hummers.Tidehunter will go behind the tower along the mid and stop the creeps for 5 minutes, and you will push us. DON'T KILL THE TIDEHUNTER!
",Extreme Toxicity,5
7295336714,"player_slot 2: a alguien mas se le esta lagiando
player_slot 4: siii klag
player_slot 2: que fue?
player_slot 0: estamos todo iguale
player_slot 2: yo si
player_slot 128: lag
player_slot 4: que asco de lag
player_slot 2: momento
player_slot 2: disculpen los del otro equipovo estan igual?
player_slot 1: seguro esta que actualiza el dota de mierd
player_slot 130: entre tres jajaja
player_slot 2: tamos con lag no jodas
player_slot 130: tu no cuentas
player_slot 2: nunca pense que el lag ayudara tanto
player_slot 130: todos jajajaj
player_slot 131: comed
",Low Toxicity,2
7295336406,"player_slot 3: que inutil
player_slot 0: win please
player_slot 3: rosh porf
player_slot 131: come back!! gg
player_slot 132: Gg
player_slot 130: gg wp
player_slot 130: commends all arounf
",Low Toxicity,2
7495107700,"player_slot 4: i think he not come back)
player_slot 4: treant heal tower t4 pls
player_slot 4: buy this
player_slot 4: treant heal t4
player_slot 4: threat use 3skill pls
player_slot 4: treant
player_slot 4: ops
player_slot 4: gg
player_slot 4: ez)
player_slot 4: ez dark willow
",No Toxicity,1
7495098502,"player_slot 0: gl
player_slot 129: U2
player_slot 128: .!.  =)
player_slot 0: lol
player_slot 132: гг
player_slot 0: ff
",No Toxicity,1
7495063606,"player_slot 0: 1-0
player_slot 0: yes bby
player_slot 0: give few min mwhen the ping back
player_slot 0: i will make aa hole inside ur hole
player_slot 130: ага
player_slot 130: пиздец
player_slot 130: сьебите от туда
player_slot 3: GG
player_slot 4: ez
player_slot 0: Ez
player_slot 0: mid
player_slot 2: GG
player_slot 2: EZ
",Extreme Toxicity,5
7495060510,"player_slot 2: течис  смоктай яйки
player_slot 2: бездарь с одной кнопкой мать свою в морге потипай
player_slot 128: ХАХАХА
player_slot 2: клутой 1 снопку жать научился ебать ебаздрь 
player_slot 128: ХАХАХ
player_slot 128: Бля
player_slot 128: ахахахах
player_slot 128: АХАХХА
player_slot 128: спасибо :)
player_slot 128: халява:)
player_slot 128: [F[F[F[
player_slot 128: XAXAX
player_slot 128: ЖАЛЬ ТИПОВ НЕТ
player_slot 128: xD
player_slot 128: [f[f[f[
player_slot 128: энигма гений
player_slot 128: ШХАХАХХА
player_slot 128: У меня и так хп не было
player_slot 128: ХАХАХХА
player_slot 2: красавец
player_slot 128: Ой
player_slot 128: блин
player_slot 128: :D
player_slot 1: шо
player_slot 128: ?
player_slot 128: чел
player_slot 128: хахахаха
player_slot 128: бля ты такой мусор
player_slot 128: хахахаах
player_slot 2: ебало закрой мусорка с пкм снайпер кусок бездарности мать на трасе а ты её показываешь бездарь
player_slot 128: аххахахаха
player_slot 1: ТЕЧИС ТЫ НАХУЯ ПЯТЕРОЧКУ ЗАМИНИРОВАЛ 
player_slot 1: ЗХЖАВПБАВДПЗХЫАХЪЫВАЖЫВДЖАЫВ
player_slot 2: сосите 
player_slot 128: ой
player_slot 128: сасите
player_slot 4: пахпхаапххахх те пизда
player_slot 128: ок
player_slot 3: снайпер ты в кого ульту дал?
player_slot 128: в шторма
player_slot 3: блять я думал я 300 iq увернулся
player_slot 128: ек
player_slot 128: не
player_slot 2: соси
player_slot 128: ну и кому пизда?
player_slot 131: реально
player_slot 2: клутой клутой 1 кнопку нажал клутой
player_slot 128: xaxaxaa
player_slot 128: шторм че за сборка?
player_slot 128: новую сборку дделаешьб?
player_slot 128: ой точно у тя же только 2 кнопки
player_slot 4: пиздец
player_slot 128: энигма ты гений или че?
player_slot 1: ты лох 
player_slot 1: чаос
player_slot 132: ты
player_slot 132: сам
player_slot 1: нет 
player_slot 1: ты 
player_slot 132: я твою мать ебал
player_slot 1: давай раз на раз 
player_slot 1:  я твою ебал 
player_slot 132: повторюшка дядя хрюшка
player_slot 1: или нет 
player_slot 1: я забыл 
player_slot 1: какойе хрюшко 
player_slot 132: я с нубами не иду 1 на 1
player_slot 1: сдеся не нужен
player_slot 1: построй мне сука кебаб
player_slot 1: вот такои ширина
player_slot 131: такои
player_slot 1: вот сука
player_slot 1: бож ез 
player_slot 132: а че без блек хола
player_slot 128: [F[[F[F
player_slot 128: ХАХАХАХ
player_slot 128: АХАХХАХА
player_slot 1: на этом мои полномочия все
player_slot 3: вы что ходил снайпера стопил 
player_slot 128: че
player_slot 3: а ты даже не заметил?
player_slot 128: ну че когда пизда будет сенд кинг?
player_slot 1: скора
player_slot 128: ff[[f[f
player_slot 128: а де шторм
player_slot 1: ЖХВЛПХЩПАШЫВШАЩАЫВ-ЗЗАЫВ
player_slot 1: Я ЕБУ ПИСЮН
player_slot 128: ХАХАХА
player_slot 128: ПЗЦ
player_slot 128: хХАХАХХАХАХ
player_slot 128: ШТОРМ
player_slot 128: АХХАХАХАХ
player_slot 128: ЧТО У ТЯ С ЗАКУПОМ ХАХАХАХАХАХ
player_slot 2: соло
player_slot 128: ЗА ЧТО МУТ СУКИ
player_slot 128: Я МАТЬ ВОЛЬВО ЕБАЛ МУТ СУКИ ДАЛИ
player_slot 2: соси 
player_slot 132: ns
player_slot 128: мусор
player_slot 132: ты
player_slot 128: у мя мут :(
player_slot 129: отдайте игру я спать хочу
player_slot 1: не
player_slot 129: та блять спать хочу
player_slot 131: нападайте
player_slot 131: или лохи
player_slot 129: ураааааааааааааааааааааааааа
player_slot 128: СОСАТЬ
player_slot 129: не ура
player_slot 0: ахахахаха
player_slot 131: ебать хпваджавзпдвап
player_slot 129: 3 бкб?
player_slot 1: gg wp
player_slot 3: спасибо за игру
player_slot 131: гг ез
player_slot 0: gg
player_slot 131: гг ез
player_slot 129: ураааааааааааааа
player_slot 0: вы клоуны
player_slot 131: гг ез
player_slot 128: сосать
player_slot 132: гг
player_slot 131: ???
player_slot 129: гг
player_slot 132: сам
",Extreme Toxicity,5
7495053914,"player_slot 130: nature sdolo arriba
player_slot 130: xd
player_slot 130: gaa
player_slot 130: xd
player_slot 130: dime gracias
player_slot 130: papi
player_slot 4: GRACIAS API <3
player_slot 130: gaa
player_slot 130: nature no merec ganr la firme
player_slot 130: entre de una quieor jugar otra
player_slot 130: enhtren de unsa
player_slot 130: xd
player_slot 3: casi
player_slot 130: Xd
player_slot 131: izi
player_slot 131: sin tus suports no eres nada ursa
player_slot 131: piuuff
player_slot 131: tienen q venir toda la mrd
player_slot 130: Gaaaaaaaaaa
player_slot 130: gaaa
player_slot 130: xd
player_slot 130: xd
player_slot 130: xd
player_slot 130: miren esos mongolitos piensan ganar
player_slot 130: mas hira hacen
player_slot 130: gaa
player_slot 130: mata op
player_slot 130: voltis
player_slot 130: inutil
player_slot 130: ganern p
player_slot 130: gaaa
player_slot 3: gaa
player_slot 130: ggaaaaaaaaaaaa
player_slot 3: raaahhhh
player_slot 130: xd
player_slot 130: xd
player_slot 130: riko p
",Mild Toxicity,3
7573886604,"player_slot 0: GG
",No Toxicity,1
7573885701,"player_slot 0: чет когда ко мне пудж пришел я не пиздлел
player_slot 0: не туда
player_slot 131: :)
player_slot 132: идикка
player_slot 131: спс за игру
player_slot 132: сепес
player_slot 0: ez mid
",Mild Toxicity,3
7573883516,"player_slot 131: репорт гриму
player_slot 131: репорт гримстроку
player_slot 131: напоминаю репорт гримстооку
player_slot 131: репорт мне не гримстроку
player_slot 128: чмокаю в писю
player_slot 131: паузу
player_slot 1: poletmidaem??
player_slot 131: ахахаха
player_slot 131: из таверны в таверну
player_slot 131: еще и типать
player_slot 131: 0_0
player_slot 0: обезьяна
player_slot 0: иди химию доделывай
player_slot 131: норм
player_slot 0: 1500 боев страж 2
player_slot 0: )
player_slot 0: заслужено сидишь
player_slot 131: узник лп мэйби
player_slot 0: не удивляюсь
player_slot 0: и не такие попадаються
player_slot 130: я турбо воин 
player_slot 0: 37 3 ХАХАХАХх
player_slot 0: ебанутсья
player_slot 131: вот такие манкикинги это топ
player_slot 131: спасибо за птсики
player_slot 131: ))))
player_slot 131: gg wp
",Moderate Toxicity,4
7573882818,"player_slot 0: )
player_slot 4: ))
player_slot 132: Позор ебучий
player_slot 4: УДИВЛЯЙ
player_slot 0: косой пудж
player_slot 4: сори
player_slot 4: что то я засолил
player_slot 131: РЕП КИНЬТЕ ДОЛБАЕБУ
player_slot 131: на пудже
player_slot 0: гг
",Moderate Toxicity,4
7503133006,"player_slot 130: gg
",No Toxicity,1
7624223807,"player_slot 129: You have been ARABIZED by Youssouf Abdul, the Famous Arab (FA)!
player_slot 129: You have been ARABIZED by Youssouf Abdul, the Famous Arab (FA)!
player_slot 129: Easy mid for ARAB YOUSSOUF
player_slot 129: You have been ARABIZED by Youssouf Abdul, the Famous Arab (FA)!
player_slot 129: Amdulilah
player_slot 2: несите быстрее уже
player_slot 3: gg
player_slot 2: gg
player_slot 129: You have been ARABIZED by Youssouf Abdul, the Famous Arab (FA)!
",No Toxicity,1
